investment_id,account_id,security_name,investment_type,quantity,purchase_price
18464,3226,Amazon,Stock,252,12.53
18465,141,Amazon,ETF,6,168.11
18466,2608,Amazon,Bond,504,298.34
18467,6510,Microsoft,ETF,286,224.25
18468,1172,Google,Bond,551,903.38
18469,509,Amazon,ETF,692,225.37
18470,5045,Apple,ETF,352,1344.52
18471,3070,Google,ETF,208,780.31
18472,1285,Microsoft,ETF,366,1046.85
18473,1518,Microsoft,Bond,217,1291.52
18474,309,Apple,Stock,887,471.65
18475,5811,Tesla,Bond,940,1117.03
18476,272,Tesla,Bond,917,1392.09
18477,1483,Google,ETF,645,1362.47
18478,5713,Microsoft,Bond,877,1030.07
18479,5118,Google,ETF,990,1192.91
18480,6760,Apple,Stock,129,590.89
18481,2445,Amazon,Stock,988,1219.69
18482,4501,Google,Bond,32,941.01
18483,3852,Netflix,Bond,542,1143.63
18484,3365,Netflix,ETF,369,325.43
18485,789,Tesla,ETF,676,832.46
18486,3023,Google,Stock,461,903.75
18487,6774,Microsoft,Stock,392,597.85
18488,2825,Google,ETF,664,999.64
18489,5288,Apple,Stock,646,1035.62
18490,1864,Netflix,Stock,468,1030.84
18491,5366,Microsoft,Bond,30,433.7
18492,6452,Microsoft,ETF,476,1372.29
18493,6008,Amazon,ETF,875,577.98
18494,2016,Apple,Bond,513,106.73
18495,221,Amazon,Bond,974,1445.26
18496,3735,Tesla,Stock,644,799.05
18497,746,Google,ETF,827,365.98
18498,5390,Netflix,ETF,462,309.57
18499,5708,Netflix,Stock,355,1387.26
18500,670,Apple,Bond,984,555.36
18501,1213,Google,Stock,357,1096.81
18502,3649,Microsoft,Stock,655,499.67
18503,5148,Netflix,Bond,222,1393.34
18504,208,Microsoft,Stock,167,659.78
18505,3108,Google,ETF,531,204.0
18506,5183,Netflix,Stock,920,989.96
18507,6951,Microsoft,Stock,907,1137.29
18508,2336,Microsoft,Stock,189,833.76
18509,6400,Google,Bond,462,907.42
18510,4228,Netflix,Stock,338,291.75
18511,1678,Amazon,ETF,816,1147.04
18512,6224,Google,ETF,118,1448.94
18513,6660,Tesla,Stock,177,1095.76
18514,2994,Netflix,ETF,223,1187.15
18515,5315,Amazon,Bond,423,101.18
18516,6816,Google,Bond,866,178.84
18517,2395,Apple,Stock,825,407.72
18518,4577,Microsoft,Bond,519,873.64
18519,2811,Amazon,Stock,702,402.73
18520,4126,Google,ETF,682,742.58
18521,4128,Microsoft,Bond,229,11.59
18522,1020,Tesla,ETF,700,1019.51
18523,4826,Amazon,Bond,649,1415.91
18524,5161,Microsoft,Bond,126,1457.18
18525,1190,Netflix,Bond,217,725.71
18526,5530,Amazon,Stock,492,310.33
18527,6654,Netflix,Stock,300,56.2
18528,2983,Apple,ETF,509,69.93
18529,2809,Apple,Bond,414,1426.49
18530,2786,Netflix,Stock,673,1004.24
18531,3273,Apple,Stock,965,1484.68
18532,3969,Netflix,Bond,593,1343.51
18533,6921,Microsoft,Bond,248,337.49
18534,4840,Amazon,Stock,626,308.54
18535,6544,Microsoft,Stock,796,74.91
18536,4502,Netflix,Stock,798,773.27
18537,3381,Amazon,ETF,428,1053.36
18538,916,Tesla,ETF,10,1199.62
18539,5447,Amazon,ETF,371,858.03
18540,135,Microsoft,Stock,163,166.14
18541,926,Microsoft,Stock,692,817.16
18542,1875,Microsoft,Bond,707,936.75
18543,769,Amazon,ETF,291,1227.9
18544,184,Tesla,ETF,887,670.28
18545,1509,Netflix,Stock,253,424.16
18546,5442,Netflix,Stock,947,1212.45
18547,2468,Tesla,ETF,35,37.28
18548,3739,Tesla,ETF,834,1234.64
18549,1151,Tesla,Bond,359,1047.32
18550,3641,Microsoft,ETF,603,164.55
18551,3546,Microsoft,Bond,444,1092.39
18552,4923,Tesla,Stock,438,1255.89
18553,2062,Tesla,Stock,494,237.57
18554,5969,Google,ETF,829,64.09
18555,2087,Microsoft,Bond,102,1432.83
18556,3601,Apple,Stock,755,1078.41
18557,4880,Apple,Bond,199,625.37
18558,3530,Apple,Bond,969,752.26
18559,675,Netflix,Stock,964,497.68
18560,4256,Netflix,ETF,621,93.81
18561,3187,Netflix,ETF,361,864.34
18562,5275,Amazon,ETF,400,235.01
18563,1275,Google,Stock,332,842.47
18564,418,Netflix,Bond,247,1319.75
18565,6994,Google,Bond,82,133.35
18566,5273,Amazon,ETF,775,395.19
18567,5849,Amazon,ETF,266,921.51
18568,5589,Apple,Stock,870,548.69
18569,2940,Tesla,ETF,30,1454.39
18570,2907,Microsoft,ETF,881,1297.64
18571,1571,Amazon,Bond,918,349.82
18572,2676,Netflix,Stock,662,709.37
18573,6025,Apple,ETF,828,934.21
18574,6178,Microsoft,Bond,3,963.35
18575,6982,Apple,ETF,432,1392.88
18576,3196,Apple,Stock,911,915.62
18577,6005,Netflix,Bond,370,66.56
18578,5172,Netflix,ETF,201,864.4
18579,5735,Microsoft,Stock,806,527.57
18580,2478,Google,Stock,90,1409.36
18581,2623,Apple,Stock,56,381.26
18582,5255,Amazon,Stock,436,1479.78
18583,6157,Tesla,Stock,386,505.26
18584,2386,Tesla,Bond,581,383.85
18585,1461,Apple,Bond,379,1438.67
18586,1184,Google,Bond,170,374.31
18587,5957,Netflix,ETF,881,373.24
18588,6054,Tesla,Bond,85,493.34
18589,3207,Microsoft,ETF,976,69.65
18590,5407,Netflix,Bond,148,832.72
18591,3550,Apple,Stock,500,336.47
18592,4356,Microsoft,Bond,18,973.98
18593,969,Microsoft,Stock,944,1010.18
18594,2720,Apple,Stock,777,1171.42
18595,958,Netflix,ETF,82,860.64
18596,6665,Tesla,Stock,770,1063.77
18597,2594,Apple,Bond,116,148.11
18598,2998,Microsoft,ETF,131,214.92
18599,1205,Google,ETF,368,704.66
18600,3669,Apple,Stock,577,840.06
18601,320,Amazon,ETF,846,184.1
18602,6281,Netflix,Bond,432,51.91
18603,1084,Microsoft,Bond,955,969.98
18604,6790,Netflix,Bond,151,517.5
18605,5258,Microsoft,Stock,715,1129.02
18606,1986,Netflix,Bond,950,575.46
18607,691,Microsoft,ETF,34,86.98
18608,5367,Netflix,Bond,159,419.8
18609,3024,Microsoft,Bond,918,494.0
18610,773,Tesla,Stock,108,1289.86
18611,3028,Amazon,ETF,197,168.95
18612,2273,Netflix,Bond,682,52.1
18613,2652,Netflix,Bond,515,1207.78
18614,2150,Amazon,Bond,334,1249.84
18615,1324,Amazon,ETF,120,439.12
18616,5936,Tesla,ETF,596,226.54
18617,870,Apple,Bond,821,893.8
18618,3949,Amazon,Bond,324,1100.62
18619,2756,Netflix,ETF,254,1221.81
18620,655,Apple,ETF,854,166.32
18621,1576,Google,ETF,617,378.97
18622,1525,Tesla,Bond,299,960.75
18623,747,Netflix,Stock,559,1418.26
18624,2667,Microsoft,ETF,650,138.27
18625,6070,Amazon,Stock,567,1094.1
18626,390,Amazon,ETF,291,1254.81
18627,3309,Amazon,ETF,113,346.4
18628,1651,Apple,ETF,243,1220.14
18629,3138,Tesla,ETF,181,137.9
18630,2780,Apple,Bond,270,711.28
18631,1092,Netflix,Stock,676,950.79
18632,4854,Google,ETF,481,612.29
18633,5549,Apple,ETF,651,1370.02
18634,6087,Netflix,Stock,243,1035.76
18635,412,Netflix,Bond,479,999.88
18636,6615,Google,Stock,615,1324.87
18637,5000,Tesla,Stock,491,1345.97
18638,3015,Apple,Stock,856,346.98
18639,3552,Tesla,ETF,627,681.81
18640,2368,Amazon,ETF,157,1051.84
18641,4150,Google,Bond,203,190.34
18642,3023,Amazon,Stock,229,1313.84
18643,307,Google,Stock,256,849.55
18644,4744,Netflix,Stock,794,997.06
18645,3449,Google,ETF,155,657.88
18646,3292,Google,Stock,853,853.4
18647,1933,Amazon,Stock,975,1213.63
18648,464,Apple,Bond,202,832.94
18649,577,Amazon,Bond,135,1010.43
18650,1247,Apple,Stock,11,948.61
18651,1545,Tesla,ETF,923,338.19
18652,676,Apple,Stock,893,289.78
18653,3785,Google,Bond,158,1445.79
18654,6574,Netflix,ETF,931,564.79
18655,5745,Google,Bond,671,865.03
18656,5207,Google,Bond,718,1336.67
18657,2022,Netflix,Stock,825,689.89
18658,6406,Tesla,Stock,432,168.3
18659,1486,Microsoft,Stock,283,862.86
18660,5232,Apple,Bond,641,1321.79
18661,883,Amazon,ETF,284,1452.14
18662,4536,Tesla,Stock,191,309.78
18663,3255,Microsoft,Stock,178,1420.1
18664,5999,Microsoft,Bond,540,1277.49
18665,5275,Netflix,Stock,690,100.94
18666,1071,Google,Stock,501,71.23
18667,3496,Netflix,Stock,144,219.45
18668,6832,Apple,ETF,429,1041.84
18669,2356,Netflix,Stock,257,475.66
18670,3549,Google,Stock,304,511.41
18671,6930,Microsoft,Stock,232,103.28
18672,5707,Microsoft,Bond,169,844.51
18673,3819,Tesla,Stock,206,42.05
18674,3651,Tesla,Bond,875,560.19
18675,2539,Amazon,Bond,477,423.71
18676,3108,Google,Stock,155,297.62
18677,123,Google,Bond,663,467.77
18678,664,Tesla,Stock,161,469.71
18679,1191,Microsoft,Stock,342,1139.94
18680,4892,Netflix,Bond,404,1387.5
18681,488,Netflix,Bond,14,1352.14
18682,5124,Apple,Bond,51,370.44
18683,3157,Amazon,Bond,607,1069.68
18684,1117,Tesla,Bond,692,1210.43
18685,4697,Apple,Stock,11,956.59
18686,1608,Apple,Bond,921,684.39
18687,6354,Google,ETF,779,1117.17
18688,73,Amazon,Stock,35,741.86
18689,66,Microsoft,ETF,538,591.49
18690,6581,Netflix,ETF,341,137.91
18691,1651,Netflix,Stock,412,1492.85
18692,3060,Netflix,ETF,370,481.94
18693,6255,Amazon,ETF,454,532.71
18694,6512,Google,ETF,125,1417.17
18695,6081,Amazon,Stock,687,662.19
18696,4024,Tesla,ETF,82,538.5
18697,3351,Tesla,ETF,956,647.56
18698,3732,Microsoft,Bond,278,987.34
18699,1633,Apple,Bond,56,1008.31
18700,6065,Google,ETF,808,676.55
18701,91,Tesla,Bond,758,10.01
18702,5019,Tesla,ETF,767,861.69
18703,6782,Netflix,Bond,105,159.61
18704,3901,Netflix,Bond,298,923.59
18705,291,Apple,Stock,390,136.75
18706,6874,Apple,Bond,325,850.18
18707,959,Apple,Stock,844,94.35
18708,5772,Apple,Stock,816,224.59
18709,4414,Tesla,ETF,451,67.97
18710,2861,Netflix,Bond,976,270.76
18711,1169,Netflix,ETF,834,355.35
18712,2982,Amazon,Stock,993,953.86
18713,2443,Tesla,ETF,518,877.09
18714,2837,Apple,Stock,343,419.55
18715,1793,Apple,Bond,326,794.1
18716,5857,Amazon,Stock,155,79.51
18717,440,Apple,Stock,151,998.02
18718,1112,Amazon,Stock,746,348.28
18719,186,Microsoft,Stock,783,1407.14
18720,6701,Amazon,Bond,705,1476.12
18721,974,Tesla,ETF,411,1243.93
18722,612,Apple,Bond,404,867.37
18723,3890,Apple,ETF,950,712.06
18724,580,Amazon,Stock,428,753.64
18725,4569,Tesla,Stock,278,538.25
18726,3155,Amazon,ETF,289,1077.98
18727,2688,Apple,Stock,942,614.42
18728,5403,Google,ETF,428,170.98
18729,5132,Amazon,Stock,755,1261.85
18730,2502,Amazon,Stock,510,608.55
18731,765,Netflix,Stock,879,684.5
18732,4714,Microsoft,ETF,800,1081.04
18733,6506,Amazon,Bond,908,384.59
18734,6516,Microsoft,Bond,942,902.97
18735,1783,Amazon,ETF,437,992.29
18736,3322,Google,ETF,607,189.85
18737,1005,Amazon,ETF,636,591.45
18738,4655,Apple,Stock,498,899.63
18739,5260,Tesla,ETF,554,756.43
18740,1915,Google,Stock,687,281.92
18741,5132,Google,ETF,396,254.11
18742,1731,Microsoft,Stock,529,1213.85
18743,4988,Tesla,Bond,243,1343.56
18744,934,Apple,ETF,771,793.37
18745,1952,Amazon,Bond,807,454.13
18746,5260,Google,Bond,801,374.47
18747,2611,Amazon,Bond,528,13.36
18748,4120,Microsoft,Bond,59,596.98
18749,3587,Microsoft,Stock,46,1245.94
18750,3812,Microsoft,Bond,317,356.33
18751,4519,Amazon,Stock,213,434.41
18752,3076,Tesla,Stock,292,1065.8
18753,2289,Google,Stock,550,687.83
18754,6354,Tesla,Stock,848,341.0
18755,5983,Netflix,Stock,917,21.57
18756,2259,Apple,Stock,654,508.37
18757,532,Tesla,ETF,630,394.25
18758,4331,Amazon,ETF,194,500.42
18759,166,Google,ETF,368,302.11
18760,5316,Google,Stock,241,1136.55
18761,1306,Amazon,Stock,219,1012.98
18762,1381,Apple,Stock,430,1487.84
18763,6067,Apple,Stock,391,1254.3
18764,3274,Tesla,ETF,555,360.26
18765,4118,Google,ETF,191,448.88
18766,679,Tesla,Stock,2,848.1
18767,2871,Google,Stock,230,564.36
18768,1153,Amazon,Stock,837,250.97
18769,4724,Netflix,ETF,95,36.1
18770,2895,Apple,Stock,33,1101.64
18771,6994,Microsoft,Stock,746,904.47
18772,4000,Amazon,Bond,480,896.71
18773,963,Apple,Bond,39,290.2
18774,4811,Amazon,ETF,85,1159.23
18775,956,Netflix,Bond,671,19.8
18776,4000,Microsoft,ETF,145,238.22
18777,1918,Microsoft,Bond,342,452.05
18778,6986,Amazon,Bond,672,763.98
18779,3802,Amazon,Bond,321,1300.35
18780,270,Netflix,ETF,898,588.44
18781,1628,Google,Bond,479,22.09
18782,2227,Google,Bond,183,746.95
18783,427,Amazon,Bond,432,427.96
18784,2357,Apple,Stock,922,572.37
18785,4698,Tesla,Stock,526,1174.63
18786,2557,Apple,ETF,142,221.26
18787,299,Netflix,Stock,751,815.53
18788,5609,Amazon,Bond,213,1024.34
18789,5975,Google,Stock,599,1097.42
18790,4169,Google,Bond,782,151.93
18791,1134,Tesla,ETF,112,1409.87
18792,1109,Google,ETF,374,1009.14
18793,793,Netflix,Bond,755,60.4
18794,6710,Amazon,Bond,241,450.76
18795,1356,Microsoft,Stock,403,1335.06
18796,4065,Netflix,Stock,109,640.22
18797,4364,Netflix,Bond,29,467.27
18798,4054,Google,Bond,245,112.22
18799,4900,Amazon,ETF,373,395.77
18800,1838,Microsoft,Bond,938,242.09
18801,72,Apple,ETF,760,1132.01
18802,4048,Apple,Bond,754,266.28
18803,2088,Google,Stock,676,148.14
18804,2920,Microsoft,Bond,44,688.49
18805,647,Netflix,ETF,269,832.71
18806,865,Netflix,ETF,803,290.84
18807,4937,Microsoft,Stock,595,775.58
18808,612,Netflix,Stock,749,1453.68
18809,3232,Apple,Bond,276,948.67
18810,815,Google,ETF,230,1497.21
18811,2692,Apple,ETF,551,115.33
18812,554,Google,ETF,387,1046.74
18813,3401,Google,ETF,373,325.51
18814,5992,Amazon,Stock,748,483.24
18815,4817,Amazon,ETF,269,1195.26
18816,1883,Tesla,Stock,306,319.78
18817,2233,Apple,Stock,790,943.34
18818,1458,Netflix,ETF,922,550.74
18819,5277,Apple,Bond,956,805.35
18820,6050,Netflix,Bond,29,1190.96
18821,1369,Microsoft,Bond,659,757.68
18822,485,Netflix,Stock,964,968.63
18823,72,Netflix,Bond,531,662.46
18824,4311,Amazon,Bond,682,344.83
18825,5044,Google,Stock,707,531.77
18826,3197,Tesla,Stock,245,948.84
18827,4369,Netflix,Bond,82,1338.67
18828,4591,Apple,ETF,490,184.38
18829,3647,Microsoft,Stock,578,837.43
18830,3220,Google,ETF,532,534.78
18831,2468,Apple,Bond,795,317.66
18832,1588,Google,ETF,162,506.89
18833,1619,Microsoft,Bond,121,664.22
18834,5266,Google,Bond,335,106.44
18835,1673,Netflix,ETF,639,1453.19
18836,1383,Amazon,Stock,756,57.51
18837,5164,Netflix,Bond,947,1216.67
18838,4676,Google,ETF,226,402.47
18839,3069,Tesla,Stock,790,541.44
18840,6223,Google,Bond,747,1041.66
18841,6815,Apple,ETF,352,437.91
18842,6109,Apple,ETF,963,202.42
18843,5850,Google,Bond,535,837.48
18844,2368,Tesla,Stock,19,1498.49
18845,6504,Netflix,Bond,712,34.22
18846,5242,Tesla,Bond,197,498.64
18847,1467,Google,Bond,992,385.28
18848,1233,Microsoft,ETF,752,1367.05
18849,5414,Amazon,ETF,471,826.01
18850,5220,Apple,Stock,573,1142.57
18851,64,Apple,Stock,261,215.49
18852,1372,Netflix,Stock,378,585.1
18853,6754,Google,Bond,731,1090.86
18854,3884,Google,Stock,406,595.6
18855,6974,Amazon,Stock,2,372.27
18856,625,Amazon,ETF,154,181.97
18857,826,Amazon,Stock,705,462.09
18858,6143,Google,Stock,69,628.43
18859,5521,Microsoft,Bond,69,1019.26
18860,3629,Amazon,Stock,3,1451.89
18861,63,Netflix,Bond,59,1054.27
18862,5934,Tesla,ETF,197,655.25
18863,3238,Netflix,Bond,395,599.86
18864,1092,Amazon,Stock,520,1383.43
18865,2765,Netflix,Bond,563,1423.87
18866,6925,Netflix,Stock,643,1472.97
18867,972,Apple,Stock,339,947.08
18868,4591,Google,Bond,214,1428.85
18869,4066,Netflix,ETF,492,1436.98
18870,2342,Apple,Bond,318,24.9
18871,4068,Apple,Bond,984,896.25
18872,4660,Apple,Stock,713,189.1
18873,6803,Netflix,Bond,824,1461.11
18874,4383,Amazon,Stock,818,387.05
18875,1161,Apple,ETF,20,1065.72
18876,6697,Amazon,ETF,881,1087.19
18877,5045,Apple,Stock,830,873.57
18878,4110,Microsoft,ETF,847,653.84
18879,3534,Amazon,Stock,201,1121.07
18880,5325,Google,ETF,514,1024.11
18881,350,Netflix,ETF,495,170.4
18882,5747,Amazon,Bond,718,265.88
18883,3658,Netflix,Bond,612,357.61
18884,4521,Microsoft,Bond,17,234.94
18885,65,Google,Stock,605,517.24
18886,6563,Google,Stock,401,979.74
18887,1313,Google,ETF,347,823.78
18888,959,Tesla,Bond,470,577.11
18889,6572,Google,Bond,7,11.73
18890,1534,Microsoft,ETF,3,147.37
18891,1963,Google,Stock,548,1022.48
18892,2314,Google,Stock,881,833.64
18893,7,Amazon,Bond,850,724.6
18894,1252,Tesla,Bond,207,357.2
18895,101,Amazon,ETF,324,1102.98
18896,2498,Netflix,Stock,170,344.12
18897,162,Apple,Stock,944,1344.49
18898,2572,Apple,Stock,564,337.27
18899,3893,Apple,ETF,451,926.62
18900,486,Apple,Stock,63,244.42
18901,2278,Netflix,Stock,900,1310.15
18902,4638,Netflix,Stock,100,598.04
18903,1935,Netflix,ETF,810,221.06
18904,2278,Apple,ETF,20,1415.9
18905,728,Google,Bond,796,1274.52
18906,6120,Microsoft,ETF,317,1359.17
18907,525,Google,Stock,241,543.53
18908,4492,Tesla,ETF,514,17.45
18909,5719,Tesla,Stock,133,1111.01
18910,1692,Microsoft,Bond,806,91.82
18911,3655,Amazon,ETF,211,173.43
18912,256,Tesla,Bond,550,383.49
18913,6479,Netflix,Stock,622,228.47
18914,1557,Tesla,Bond,173,1162.84
18915,4771,Amazon,Bond,364,1020.23
18916,1878,Google,Bond,17,1062.11
18917,5333,Amazon,Stock,771,1226.35
18918,2438,Tesla,ETF,37,408.59
18919,6557,Amazon,Bond,213,358.46
18920,6659,Apple,Stock,173,1443.22
18921,2596,Apple,Bond,272,1372.58
18922,5498,Netflix,ETF,592,784.35
18923,1078,Amazon,Bond,564,847.78
18924,3635,Apple,Stock,121,199.96
18925,6235,Tesla,ETF,492,805.47
18926,3375,Google,Bond,857,190.28
18927,3977,Microsoft,ETF,377,1119.98
18928,3028,Netflix,Stock,536,10.25
18929,6591,Microsoft,Bond,50,137.9
18930,5211,Apple,Bond,965,53.09
18931,4434,Netflix,Stock,436,251.44
18932,6584,Amazon,Stock,964,864.92
18933,2462,Apple,Stock,493,1157.09
18934,4299,Tesla,Stock,173,297.5
18935,1485,Tesla,Stock,147,1044.55
18936,290,Microsoft,ETF,472,1371.64
18937,460,Netflix,Stock,726,281.61
18938,4499,Tesla,Stock,241,309.11
18939,1050,Tesla,Bond,259,1416.6
18940,1834,Amazon,ETF,839,230.97
18941,6194,Tesla,Stock,927,883.51
18942,1530,Amazon,Stock,19,584.88
18943,1176,Microsoft,Bond,193,1164.46
18944,3948,Netflix,Stock,901,405.54
18945,1499,Amazon,ETF,194,1362.71
18946,5970,Amazon,Stock,675,937.9
18947,3889,Google,Stock,172,666.16
18948,2804,Microsoft,ETF,877,800.17
18949,996,Google,Stock,705,602.73
18950,2045,Netflix,ETF,204,400.88
18951,4931,Amazon,Stock,206,196.37
18952,4419,Google,ETF,50,409.93
18953,2372,Amazon,Bond,444,518.64
18954,5732,Google,ETF,651,370.25
18955,3193,Netflix,Bond,600,205.29
18956,509,Microsoft,ETF,741,448.61
18957,2942,Amazon,Stock,707,236.59
18958,990,Apple,Bond,343,724.03
18959,4680,Apple,ETF,570,815.16
18960,3474,Amazon,ETF,124,717.67
18961,729,Netflix,Stock,800,636.03
18962,6645,Google,Stock,31,12.71
18963,2113,Netflix,Bond,365,1032.74
18964,1296,Microsoft,Bond,530,266.69
18965,186,Amazon,Bond,237,538.83
18966,6357,Netflix,ETF,278,770.17
18967,4089,Apple,ETF,980,576.86
18968,6921,Tesla,Stock,236,350.68
18969,2906,Apple,Bond,444,304.95
18970,910,Microsoft,Bond,592,836.77
18971,2341,Apple,Stock,305,562.15
18972,3943,Apple,ETF,105,1303.35
18973,3877,Google,ETF,706,334.93
18974,1713,Tesla,Bond,291,1329.01
18975,6392,Microsoft,ETF,672,1089.88
18976,6119,Google,Bond,372,1163.46
18977,218,Microsoft,Bond,147,950.43
18978,3414,Apple,ETF,247,831.67
18979,6746,Apple,ETF,383,619.2
18980,2114,Amazon,Bond,997,1038.46
18981,5707,Tesla,ETF,886,1375.6
18982,4567,Netflix,ETF,141,506.41
18983,4973,Amazon,ETF,375,462.64
18984,6508,Google,Bond,19,1406.18
18985,6864,Apple,Bond,561,1144.9
18986,5291,Microsoft,Stock,803,426.97
18987,6596,Apple,Bond,41,1166.5
18988,3836,Netflix,ETF,746,276.98
18989,2295,Netflix,Bond,619,1455.58
18990,1857,Microsoft,Stock,198,139.52
18991,1100,Apple,Bond,903,1282.2
18992,425,Google,Bond,559,1320.42
18993,2427,Apple,ETF,989,1040.04
18994,4727,Google,Stock,634,394.34
18995,1618,Google,Bond,833,408.2
18996,6978,Amazon,ETF,789,1108.2
18997,4638,Amazon,ETF,155,636.43
18998,3482,Tesla,Bond,332,1381.17
18999,4252,Tesla,Stock,701,451.26
19000,4732,Apple,ETF,655,668.86
19001,2212,Amazon,Stock,451,61.37
19002,1934,Microsoft,Stock,604,546.18
19003,5141,Microsoft,ETF,570,981.2
19004,1989,Google,Stock,236,618.48
19005,1221,Microsoft,Bond,502,704.93
19006,444,Amazon,Stock,751,1102.85
19007,3927,Netflix,ETF,626,332.31
19008,1425,Netflix,ETF,352,558.85
19009,4710,Apple,Bond,977,173.17
19010,6567,Netflix,ETF,315,546.37
19011,6120,Netflix,Bond,164,307.62
19012,632,Tesla,ETF,399,745.49
19013,2517,Tesla,Bond,690,1280.16
19014,861,Netflix,Bond,386,1318.34
19015,586,Amazon,ETF,11,111.82
19016,3580,Google,Bond,174,1461.54
19017,6093,Amazon,Stock,358,221.37
19018,6206,Microsoft,Stock,69,344.98
19019,2401,Netflix,ETF,233,1089.96
19020,4805,Google,Bond,296,523.08
19021,2343,Google,Bond,53,17.11
19022,245,Apple,Bond,463,1235.27
19023,3401,Amazon,Bond,143,1322.51
19024,44,Tesla,Bond,592,908.02
19025,2169,Netflix,Stock,797,176.07
19026,1047,Microsoft,ETF,165,610.24
19027,2513,Apple,ETF,648,383.17
19028,149,Netflix,ETF,385,1227.74
19029,1266,Google,Stock,684,335.73
19030,2729,Netflix,ETF,666,385.44
19031,2960,Microsoft,ETF,509,1319.44
19032,3618,Google,ETF,838,1100.11
19033,3619,Amazon,ETF,321,1360.26
19034,4627,Tesla,ETF,151,894.01
19035,3568,Tesla,Stock,470,335.77
19036,639,Apple,ETF,161,907.89
19037,1307,Netflix,ETF,776,829.33
19038,1923,Microsoft,Stock,784,1047.69
19039,902,Amazon,ETF,640,313.66
19040,3392,Netflix,ETF,453,16.73
19041,3535,Tesla,Stock,591,540.47
19042,6065,Amazon,Bond,569,406.19
19043,1793,Apple,ETF,504,1060.45
19044,2030,Amazon,Stock,511,1196.66
19045,803,Google,Stock,645,1285.29
19046,4021,Tesla,Stock,930,232.89
19047,4489,Tesla,Stock,309,776.3
19048,3440,Amazon,ETF,149,1320.69
19049,4115,Google,Stock,496,944.95
19050,2032,Microsoft,ETF,770,168.42
19051,6481,Google,ETF,940,1044.47
19052,1441,Tesla,ETF,303,1487.83
19053,78,Netflix,ETF,773,245.13
19054,3110,Google,ETF,428,1177.61
19055,5298,Amazon,Stock,627,381.93
19056,5387,Tesla,ETF,968,802.91
19057,1033,Google,ETF,136,938.35
19058,1481,Tesla,ETF,853,1429.43
19059,2104,Tesla,Stock,167,1041.85
19060,3781,Apple,Stock,327,1349.55
19061,1700,Netflix,Bond,744,740.67
19062,580,Google,ETF,116,1273.53
19063,502,Tesla,Stock,377,1046.49
19064,2306,Apple,Bond,528,204.24
19065,5520,Microsoft,ETF,69,428.27
19066,2139,Apple,ETF,568,1034.08
19067,5686,Microsoft,Stock,357,612.19
19068,1957,Microsoft,Stock,304,56.15
19069,2502,Google,Bond,186,1247.6
19070,1222,Amazon,Bond,285,591.63
19071,459,Amazon,Bond,619,275.72
19072,4122,Microsoft,ETF,920,354.86
19073,2423,Netflix,Bond,540,1387.82
19074,4694,Amazon,ETF,632,622.07
19075,1,Microsoft,Bond,768,606.99
19076,3879,Google,Bond,54,987.37
19077,3627,Amazon,ETF,826,1358.01
19078,2481,Netflix,Bond,526,875.03
19079,933,Tesla,Stock,628,31.89
19080,3925,Google,Bond,167,1475.9
19081,3297,Microsoft,Stock,126,92.15
19082,2714,Apple,Bond,954,970.0
19083,4395,Tesla,Bond,513,1039.48
19084,4052,Amazon,Bond,199,1333.47
19085,3575,Apple,ETF,624,832.29
19086,3584,Google,ETF,53,564.89
19087,2038,Amazon,Bond,453,1469.28
19088,5671,Google,Stock,328,180.61
19089,3266,Apple,Stock,883,1162.39
19090,5352,Netflix,Bond,147,1494.8
19091,3310,Apple,Bond,460,898.09
19092,1832,Google,ETF,128,1437.96
19093,1450,Apple,ETF,844,1442.99
19094,4119,Netflix,ETF,327,140.25
19095,2781,Amazon,ETF,583,1323.06
19096,3293,Apple,Bond,431,1151.04
19097,3929,Tesla,Bond,450,1455.93
19098,686,Apple,ETF,553,1355.64
19099,5296,Google,Stock,29,1273.52
19100,6606,Apple,Stock,384,1064.4
19101,1330,Tesla,Stock,411,962.41
19102,4729,Google,ETF,756,168.28
19103,1901,Amazon,ETF,107,1362.59
19104,2347,Netflix,Bond,705,285.61
19105,931,Google,Stock,161,71.93
19106,1391,Apple,ETF,60,1097.67
19107,5297,Netflix,ETF,253,1074.43
19108,4203,Amazon,Stock,704,1288.38
19109,3051,Google,Bond,848,1023.46
19110,6396,Netflix,Bond,764,478.18
19111,1543,Netflix,Bond,889,1306.06
19112,4884,Netflix,Bond,931,440.79
19113,5858,Netflix,Stock,965,1390.76
19114,2649,Netflix,Stock,100,1120.1
19115,6032,Apple,ETF,930,1408.16
19116,3242,Microsoft,Bond,733,1450.23
19117,3241,Amazon,Bond,279,15.27
19118,6119,Netflix,ETF,35,73.87
19119,2282,Tesla,ETF,405,1151.0
19120,1503,Amazon,ETF,293,136.38
19121,6104,Netflix,Bond,990,1085.79
19122,225,Google,Stock,632,69.36
19123,372,Microsoft,Stock,963,1236.22
19124,2953,Microsoft,Bond,952,791.21
19125,758,Tesla,Bond,698,1132.49
19126,4853,Google,Bond,787,482.34
19127,3392,Google,Bond,406,599.51
19128,1625,Apple,ETF,982,833.57
19129,1343,Google,Bond,220,708.02
19130,836,Amazon,Bond,430,919.04
19131,3784,Google,Stock,758,1019.28
19132,6371,Google,ETF,408,400.97
19133,3243,Apple,ETF,872,598.33
19134,2583,Netflix,ETF,73,56.91
19135,4479,Tesla,ETF,55,120.51
