account_id,client_id,account_type,balance
5211,2986,Savings,628319.6
5212,23,Retirement,616071.33
5213,3351,Savings,936510.85
5214,3528,Brokerage,333872.32
5215,3935,Savings,757937.97
5216,2379,Savings,310310.47
5217,2518,Retirement,258369.86
5218,1339,Retirement,226312.78
5219,595,Brokerage,194976.99
5220,2587,Retirement,97836.2
5221,425,Retirement,490701.79
5222,1610,Brokerage,170388.71
5223,4066,Retirement,63047.76
5224,3433,Savings,757811.76
5225,1470,Savings,147466.14
5226,2733,Brokerage,744466.63
5227,4783,Brokerage,722511.26
5228,4840,Savings,516120.77
5229,1585,Savings,460162.23
5230,1556,Retirement,732030.64
5231,2408,Retirement,275786.61
5232,3675,Retirement,550400.23
5233,1,Retirement,493888.92
5234,211,Retirement,750042.62
5235,4379,Retirement,866135.37
5236,1848,Retirement,986458.63
5237,43,Brokerage,837103.75
5238,3388,Retirement,77140.12
5239,4984,Savings,786641.17
5240,280,Brokerage,
5241,2927,Savings,483837.94
5242,1958,Brokerage,167292.24
5243,4410,Brokerage,
5244,2196,Retirement,384143.14
5245,2096,Savings,605413.53
5246,602,Brokerage,794991.07
5247,4169,Savings,344968.84
5248,4462,Brokerage,79974.67
5249,782,Retirement,895302.34
5250,3702,Retirement,271977.26
5251,3215,Brokerage,366379.67
5252,4934,Brokerage,117856.19
5253,3264,Savings,
5254,3874,Savings,
5255,93,Brokerage,246584.12
5256,104,Brokerage,312170.9
5257,2554,Savings,540036.67
5258,151,Savings,604602.78
5259,4473,Savings,179032.86
5260,4421,Savings,681291.65
5261,4822,Retirement,394262.59
5262,1314,Brokerage,731653.56
5263,1955,Brokerage,372374.98
5264,4457,Brokerage,399940.85
5265,2284,Brokerage,972129.76
5266,173,Brokerage,445371.23
5267,4428,Savings,152400.21
5268,2636,Savings,608472.42
5269,2769,Savings,970855.31
5270,3131,Retirement,692357.14
5271,4918,Savings,
5272,1940,Retirement,721112.13
5273,1083,Savings,56438.28
5274,1556,Brokerage,985468.18
5275,2458,Retirement,850154.2
5276,4122,Brokerage,900102.71
5277,3539,Retirement,43528.92
5278,4958,Brokerage,483484.96
5279,349,Brokerage,169019.41
5280,963,Brokerage,
5281,760,Brokerage,839256.58
5282,2312,Savings,79781.91
5283,1636,Brokerage,856302.7
5284,1190,Retirement,379193.74
5285,789,Retirement,537576.75
5286,4535,Retirement,561316.33
5287,2810,Savings,800542.15
5288,1975,Savings,658481.46
5289,913,Brokerage,
5290,265,Retirement,994200.8
5291,1302,Savings,19071.37
5292,1851,Brokerage,905078.85
5293,58,Retirement,477929.65
5294,2234,Retirement,711456.97
5295,2428,Retirement,726683.09
5296,465,Brokerage,679217.2
5297,1128,Brokerage,895504.6
5298,655,Retirement,750964.31
5299,2370,Retirement,746151.95
5300,4689,Retirement,729465.47
5301,4724,Retirement,421803.32
5302,3981,Retirement,997804.37
5303,1084,Retirement,180622.18
5304,2677,Brokerage,759185.18
5305,3080,Savings,363938.78
5306,112,Savings,749291.26
5307,604,Brokerage,535085.95
5308,135,Savings,374596.33
5309,4551,Retirement,6931.72
5310,3181,Brokerage,401883.48
5311,2709,Savings,393977.36
5312,341,Retirement,396413.93
5313,3556,Savings,371593.61
5314,1059,Brokerage,531370.93
5315,719,Brokerage,633654.09
5316,2179,Savings,624220.46
5317,4815,Savings,11938.04
5318,1773,Brokerage,44757.94
5319,969,Savings,
5320,1944,Brokerage,29783.68
5321,2989,Savings,24282.17
5322,2149,Retirement,158921.51
5323,1639,Retirement,757219.15
5324,4657,Retirement,696417.69
5325,3004,Savings,857610.65
5326,4707,Brokerage,824555.45
5327,3215,Savings,50489.45
5328,4370,Retirement,43954.92
5329,3797,Retirement,917314.23
5330,4039,Retirement,661924.63
5331,2112,Retirement,981500.96
5332,4838,Savings,44800.9
5333,2342,Brokerage,557280.01
5334,4956,Retirement,693792.31
5335,2699,Savings,514280.92
5336,1019,Brokerage,17273.69
5337,4597,Savings,718647.9
5338,4877,Retirement,348512.91
5339,2871,Brokerage,212150.01
5340,2319,Retirement,398738.78
5341,3328,Savings,
5342,4892,Brokerage,371623.69
5343,1011,Retirement,616914.48
5344,429,Retirement,699711.94
5345,3113,Savings,235499.01
5346,3346,Savings,811049.21
5347,1144,Retirement,542219.01
5348,250,Retirement,11474.52
5349,3678,Brokerage,155109.1
5350,3454,Retirement,17019.4
5351,1612,Retirement,799977.22
5352,516,Retirement,504463.91
5353,223,Savings,375084.37
5354,1631,Brokerage,5363.66
5355,3615,Savings,679711.35
5356,739,Retirement,497553.38
5357,770,Retirement,423823.49
5358,2842,Brokerage,440597.67
5359,507,Retirement,129819.6
5360,2095,Retirement,75978.26
5361,2010,Brokerage,327070.86
5362,3624,Brokerage,266082.94
5363,3076,Retirement,732191.0
5364,2994,Savings,97976.75
5365,2621,Brokerage,939030.11
5366,3831,Brokerage,55359.82
5367,3771,Savings,573096.84
5368,655,Brokerage,932473.48
5369,4716,Brokerage,398461.77
5370,2461,Brokerage,405211.12
5371,1760,Retirement,330767.63
5372,1009,Brokerage,235816.41
5373,2641,Brokerage,607665.94
5374,2162,Brokerage,670882.09
5375,3769,Retirement,547391.68
5376,57,Retirement,686978.11
5377,403,Savings,970598.6
5378,3918,Retirement,801487.57
5379,727,Brokerage,266093.85
5380,49,Brokerage,101161.33
5381,1521,Savings,26507.9
5382,2949,Retirement,489380.04
5383,1778,Savings,850458.56
5384,1177,Brokerage,706761.72
5385,3925,Savings,786347.85
5386,1092,Savings,565956.89
5387,3317,Retirement,
5388,1525,Brokerage,
5389,2640,Savings,763323.48
5390,3235,Retirement,376686.0
5391,4864,Brokerage,187644.83
5392,1355,Retirement,473924.36
5393,1940,Brokerage,933118.99
5394,1307,Savings,
5395,2771,Brokerage,141550.66
5396,1120,Savings,686324.51
5397,178,Brokerage,94826.81
5398,2,Savings,423856.55
5399,1548,Savings,761384.24
5400,1436,Brokerage,279621.4
5401,1133,Savings,961565.83
5402,4053,Brokerage,71531.51
5403,4842,Brokerage,150201.45
5404,4982,Savings,799895.73
5405,3959,Retirement,820058.41
5406,689,Retirement,
5407,2803,Savings,896802.46
5408,472,Retirement,324283.85
5409,4657,Brokerage,609742.47
5410,569,Savings,551563.02
5411,1812,Savings,30425.0
5412,3223,Retirement,984696.64
5413,1749,Brokerage,155570.74
5414,3544,Brokerage,724981.64
5415,1234,Savings,493270.37
5416,3830,Retirement,219125.59
5417,618,Retirement,886816.1
5418,4148,Brokerage,960130.39
5419,3264,Retirement,928651.21
5420,3917,Savings,925587.59
5421,3629,Savings,208128.04
5422,2962,Savings,238802.16
5423,284,Retirement,
5424,1389,Brokerage,503919.94
5425,2493,Savings,630544.32
5426,695,Brokerage,824267.49
5427,3875,Brokerage,298213.66
5428,440,Savings,897909.05
5429,2214,Savings,675722.11
5430,3559,Retirement,781719.72
5431,3006,Brokerage,167837.47
5432,3715,Retirement,138582.38
5433,4663,Savings,842015.5
5434,3521,Savings,14779.61
5435,328,Savings,706881.91
5436,1564,Brokerage,662697.38
5437,2924,Brokerage,
5438,3306,Retirement,945918.4
5439,582,Retirement,574102.92
5440,2190,Retirement,595417.6
5441,4803,Savings,105382.7
5442,1783,Brokerage,699283.84
5443,4676,Brokerage,484920.85
5444,4705,Brokerage,
5445,4901,Savings,258429.77
5446,4146,Retirement,35347.32
5447,2581,Retirement,15191.84
5448,2311,Brokerage,702498.05
5449,1701,Savings,823722.51
5450,3576,Retirement,217261.77
5451,1080,Brokerage,223209.3
5452,4838,Retirement,893295.1
5453,831,Savings,101743.46
5454,4490,Brokerage,704184.87
5455,4372,Brokerage,75555.2
5456,855,Retirement,616301.93
5457,4608,Retirement,228750.45
5458,134,Savings,
5459,1495,Brokerage,450979.59
5460,1339,Savings,909709.45
5461,4847,Brokerage,703495.81
5462,2492,Retirement,300871.04
5463,1324,Retirement,398293.98
5464,3778,Brokerage,504511.7
5465,4028,Savings,847397.5
5466,4106,Brokerage,142202.47
5467,1055,Savings,450800.97
5468,4474,Brokerage,483595.79
5469,2702,Brokerage,547108.89
5470,2377,Savings,388544.91
5471,406,Retirement,697830.93
5472,1638,Brokerage,723613.31
5473,4715,Brokerage,370707.8
5474,2507,Retirement,747845.81
5475,4711,Brokerage,536943.67
5476,2221,Retirement,25476.92
5477,2659,Brokerage,428952.96
5478,3636,Brokerage,270070.19
5479,3169,Savings,883710.46
5480,4437,Savings,971094.15
5481,3644,Savings,202129.28
5482,978,Savings,839571.29
5483,487,Brokerage,880176.89
5484,3418,Savings,384806.89
5485,1085,Savings,99857.5
5486,2644,Retirement,900967.5
5487,3684,Brokerage,507060.85
5488,2276,Retirement,499762.98
5489,4283,Retirement,323151.23
5490,2937,Retirement,352713.0
5491,1411,Retirement,470790.03
5492,2250,Savings,7841.74
5493,3166,Brokerage,446964.42
5494,4269,Retirement,808548.27
5495,1088,Retirement,683610.06
5496,2928,Savings,415308.46
5497,2891,Retirement,325771.01
5498,1261,Savings,891882.34
5499,2479,Retirement,69642.38
5500,4197,Brokerage,612010.72
5501,2426,Savings,144576.58
5502,1653,Savings,529754.38
5503,4378,Retirement,17971.58
5504,1912,Retirement,820761.65
5505,344,Brokerage,64459.45
5506,163,Savings,408801.05
5507,374,Brokerage,299000.74
5508,2194,Savings,916390.66
5509,4200,Brokerage,411801.02
5510,1421,Savings,797516.3
5511,2727,Brokerage,49462.83
5512,4381,Savings,31366.4
5513,4987,Retirement,746960.87
5514,1742,Retirement,668305.45
5515,100,Brokerage,770387.84
5516,543,Brokerage,476154.76
5517,3972,Brokerage,877762.23
5518,1106,Retirement,337298.72
5519,1253,Brokerage,269457.44
5520,1719,Retirement,389851.36
5521,2215,Brokerage,14169.33
5522,2604,Savings,464574.66
5523,2900,Retirement,752040.28
5524,4032,Retirement,987869.26
5525,117,Brokerage,322546.21
5526,1825,Brokerage,251963.56
5527,155,Retirement,584893.5
5528,4494,Savings,141215.47
5529,3541,Savings,169417.2
5530,2056,Retirement,147991.74
5531,363,Savings,969477.46
5532,2899,Brokerage,600864.15
5533,1147,Retirement,521063.93
5534,144,Retirement,192018.59
5535,2558,Savings,41828.15
5536,790,Brokerage,744357.68
5537,3767,Retirement,
5538,3579,Retirement,363211.61
5539,2993,Savings,656649.72
5540,547,Brokerage,899454.7
5541,2190,Brokerage,523158.15
5542,1303,Savings,4689.85
5543,4277,Brokerage,
5544,4968,Retirement,786921.15
5545,4260,Retirement,696635.04
5546,2265,Savings,570980.99
5547,1304,Savings,647056.14
5548,1801,Savings,971102.97
5549,3518,Savings,737091.84
5550,2954,Brokerage,549087.56
5551,2294,Savings,459787.37
5552,3937,Retirement,
5553,1719,Savings,849457.22
5554,3633,Savings,700094.06
5555,3146,Retirement,
5556,4837,Savings,657546.04
5557,709,Retirement,93180.45
5558,4339,Savings,469270.3
5559,4102,Savings,295606.15
5560,1202,Retirement,823505.37
5561,2785,Brokerage,313096.86
5562,4496,Brokerage,836139.58
5563,3444,Savings,236331.0
5564,3770,Brokerage,145267.3
5565,3882,Savings,450859.66
5566,4118,Brokerage,27947.9
5567,1242,Savings,228770.99
5568,4696,Savings,36875.65
5569,3510,Retirement,824098.14
5570,4442,Brokerage,638124.49
5571,456,Brokerage,888683.42
5572,2299,Retirement,984446.3
5573,4759,Retirement,703563.68
5574,579,Brokerage,791270.62
5575,3447,Retirement,314646.24
5576,1660,Brokerage,525306.49
5577,4462,Brokerage,624690.91
5578,326,Retirement,749198.02
5579,3792,Brokerage,67242.6
5580,4778,Savings,321085.19
5581,4936,Savings,558268.53
5582,2479,Retirement,510417.84
5583,4986,Brokerage,
5584,1374,Retirement,826947.45
5585,1722,Brokerage,264310.97
5586,4193,Retirement,411613.89
5587,4302,Savings,861383.31
5588,139,Brokerage,479507.67
5589,650,Savings,238557.53
5590,3270,Brokerage,109665.41
5591,939,Brokerage,786564.92
5592,4937,Savings,632402.8
5593,2734,Brokerage,89127.55
5594,4480,Savings,155531.62
5595,4646,Brokerage,789322.51
5596,4285,Brokerage,387579.59
5597,806,Brokerage,767249.07
5598,218,Brokerage,827692.36
5599,58,Retirement,388635.95
5600,4883,Savings,873203.26
5601,386,Retirement,586550.25
5602,1798,Retirement,779556.43
5603,4830,Brokerage,
5604,4533,Brokerage,893572.11
5605,1835,Retirement,905383.79
5606,4190,Brokerage,929767.24
5607,3578,Brokerage,304484.38
5608,3721,Savings,243367.8
5609,2591,Savings,421302.41
5610,2687,Retirement,511521.46
5611,3390,Brokerage,783157.65
5612,1846,Savings,338980.9
5613,3655,Savings,800565.64
5614,3623,Savings,739995.34
5615,1400,Brokerage,898899.14
5616,1787,Savings,
5617,2788,Brokerage,43665.38
5618,2608,Retirement,676443.03
5619,269,Retirement,127851.39
5620,767,Brokerage,478962.71
5621,4944,Brokerage,877296.93
5622,1824,Brokerage,274574.61
5623,2296,Retirement,45667.77
5624,3012,Brokerage,537857.52
5625,858,Savings,312051.95
5626,2528,Retirement,951022.86
5627,839,Savings,936272.79
5628,2644,Savings,199253.65
5629,4389,Retirement,114717.01
5630,3224,Brokerage,602138.75
5631,307,Brokerage,639231.25
5632,3690,Brokerage,446962.28
5633,438,Savings,232888.64
5634,2479,Brokerage,267742.59
5635,3493,Brokerage,292630.6
5636,3376,Retirement,574930.47
5637,2404,Savings,915064.45
5638,1900,Retirement,725903.6
5639,3501,Retirement,814589.12
5640,544,Retirement,218711.25
5641,1104,Brokerage,
5642,1792,Retirement,506525.89
5643,1707,Savings,355712.17
5644,4082,Retirement,453553.01
5645,1313,Brokerage,910102.03
5646,1207,Brokerage,439743.06
5647,856,Brokerage,394109.31
5648,4584,Brokerage,209168.93
5649,310,Savings,565369.94
5650,727,Retirement,559651.38
5651,2493,Brokerage,164513.74
5652,1858,Savings,175875.29
5653,742,Retirement,854681.9
5654,3055,Savings,550440.22
5655,2084,Brokerage,248191.48
5656,3546,Retirement,24942.03
5657,3823,Savings,
5658,3149,Retirement,709309.97
5659,3185,Savings,727428.28
5660,2830,Brokerage,632557.32
5661,2923,Brokerage,284152.01
5662,675,Brokerage,487569.11
5663,4996,Savings,425270.09
5664,3621,Savings,337333.44
5665,1324,Savings,77845.65
5666,771,Retirement,564979.52
5667,589,Brokerage,834295.05
5668,2349,Savings,228698.65
5669,2457,Retirement,667978.68
5670,3168,Brokerage,889469.84
5671,4840,Retirement,817481.13
5672,1667,Brokerage,487366.55
5673,3685,Retirement,26804.62
5674,1053,Brokerage,810554.54
5675,1028,Brokerage,405663.03
5676,1978,Savings,
5677,235,Savings,425327.62
5678,2850,Brokerage,30540.58
5679,4794,Retirement,707373.1
5680,1534,Savings,558272.42
5681,1546,Retirement,377734.47
5682,3766,Savings,600183.4
5683,3093,Retirement,414449.08
5684,639,Savings,140410.3
5685,2568,Brokerage,394762.16
5686,1971,Retirement,
5687,263,Savings,793640.39
5688,1049,Savings,680369.32
5689,1804,Retirement,614104.84
5690,4459,Savings,73298.16
5691,1711,Brokerage,438280.4
5692,3469,Brokerage,221486.5
5693,3449,Retirement,358725.34
5694,133,Savings,474878.63
5695,3706,Brokerage,73094.65
5696,1227,Brokerage,305124.66
5697,3307,Savings,275073.47
5698,221,Brokerage,165040.38
5699,2010,Retirement,63604.45
5700,2491,Retirement,908057.69
5701,3558,Retirement,140972.38
5702,3088,Savings,110933.63
5703,3144,Savings,490126.64
5704,1051,Retirement,218967.1
5705,4650,Brokerage,782512.5
5706,2923,Brokerage,904691.31
5707,3125,Brokerage,
5708,2917,Brokerage,758175.68
5709,1497,Retirement,685623.79
5710,3078,Retirement,812080.92
5711,2447,Brokerage,45936.22
5712,1773,Brokerage,324053.0
5713,1466,Brokerage,801780.03
5714,2813,Savings,728878.75
5715,1707,Retirement,779708.06
5716,2096,Brokerage,399930.86
5717,1153,Savings,533911.64
5718,4391,Savings,573090.25
5719,2464,Retirement,755273.27
5720,1913,Savings,253438.25
5721,2959,Retirement,378592.57
5722,686,Retirement,686951.1
5723,2396,Brokerage,829629.16
5724,1220,Retirement,93702.2
5725,2136,Brokerage,781886.01
5726,3752,Brokerage,517541.56
5727,4831,Retirement,214442.61
5728,1098,Brokerage,9069.15
5729,115,Brokerage,322908.43
5730,1998,Retirement,496051.57
5731,3568,Retirement,95663.82
5732,1592,Savings,698666.7
5733,3064,Brokerage,52546.7
5734,819,Brokerage,697013.55
5735,3936,Savings,86688.33
5736,1689,Brokerage,85223.42
5737,755,Savings,250920.46
5738,3549,Retirement,535325.81
5739,1400,Brokerage,104780.82
5740,122,Retirement,798633.38
5741,636,Brokerage,456651.49
5742,372,Brokerage,671716.61
5743,4297,Retirement,423821.44
5744,1056,Retirement,761225.11
5745,434,Retirement,642672.5
5746,19,Savings,863861.12
5747,4737,Brokerage,198724.67
5748,591,Retirement,942123.64
5749,1469,Brokerage,743302.93
5750,101,Retirement,34207.13
5751,1513,Savings,55175.6
5752,4115,Retirement,874404.45
5753,2746,Brokerage,19848.02
5754,2675,Savings,169031.48
5755,783,Savings,289986.82
5756,1257,Savings,404312.11
5757,3936,Savings,103993.7
5758,618,Retirement,320438.74
5759,4824,Brokerage,142525.83
5760,782,Retirement,424990.47
5761,2047,Savings,848955.74
5762,4255,Savings,129596.27
5763,1120,Retirement,38320.9
5764,2618,Savings,869191.89
5765,4810,Savings,185005.04
5766,1443,Savings,373065.8
5767,1146,Brokerage,28503.77
5768,380,Savings,114757.92
5769,1702,Retirement,534650.9
5770,1713,Savings,576300.2
5771,1577,Savings,
5772,2979,Savings,517506.13
5773,957,Savings,159165.54
5774,4897,Retirement,336199.53
5775,3373,Brokerage,284024.92
5776,1035,Savings,304975.0
5777,4101,Retirement,299102.63
5778,2441,Brokerage,443275.72
5779,41,Savings,264445.17
5780,4195,Retirement,429969.37
5781,2193,Savings,745677.69
5782,4779,Retirement,248269.7
5783,3718,Brokerage,670350.94
5784,1987,Retirement,662209.14
5785,4507,Brokerage,625461.46
5786,1453,Brokerage,472425.81
5787,1901,Retirement,405361.09
5788,755,Retirement,688669.5
5789,3143,Retirement,371555.39
5790,2724,Brokerage,847215.59
5791,2192,Retirement,764266.57
5792,3196,Savings,370362.21
5793,2018,Brokerage,511386.11
5794,3413,Retirement,300846.16
5795,2184,Retirement,782973.52
5796,3027,Savings,249964.38
5797,4765,Brokerage,371499.21
5798,2364,Retirement,777677.24
5799,2219,Retirement,434867.94
5800,2604,Brokerage,234091.91
5801,1708,Brokerage,580979.66
5802,3341,Savings,
5803,4724,Brokerage,888338.23
5804,2047,Savings,290346.48
5805,3181,Retirement,923855.17
5806,1235,Retirement,104154.5
5807,3890,Savings,157497.57
5808,3750,Brokerage,698144.3
5809,3428,Savings,745201.72
5810,4482,Savings,324657.59
5811,1741,Brokerage,287332.58
5812,4494,Retirement,500711.08
5813,3516,Savings,669087.13
5814,215,Retirement,785007.46
5815,3222,Brokerage,538861.51
5816,2426,Brokerage,470918.53
5817,1937,Brokerage,608810.1
5818,4476,Brokerage,78086.8
5819,788,Retirement,860583.69
5820,4097,Savings,102404.6
5821,4222,Brokerage,197537.47
5822,3784,Savings,30197.7
5823,190,Retirement,806596.65
5824,3883,Savings,380160.05
5825,3863,Brokerage,166880.12
5826,34,Savings,274595.81
5827,3471,Retirement,958966.93
5828,157,Brokerage,896341.2
5829,3168,Brokerage,275823.39
5830,1704,Savings,132683.1
5831,1004,Retirement,398833.66
5832,1610,Brokerage,768445.52
5833,3622,Retirement,
5834,2278,Savings,748916.59
5835,1348,Retirement,842605.53
5836,2430,Retirement,
5837,1681,Savings,598250.07
5838,3769,Savings,748303.16
5839,4793,Brokerage,630978.56
5840,2463,Savings,216016.32
5841,4692,Retirement,506121.48
5842,655,Brokerage,110727.46
5843,3389,Brokerage,911132.16
5844,2394,Brokerage,460704.42
5845,3359,Retirement,989584.91
5846,210,Retirement,682246.11
5847,4512,Savings,219232.37
5848,1808,Brokerage,111826.61
5849,860,Retirement,108328.74
5850,2867,Brokerage,28512.35
5851,3288,Brokerage,247651.62
5852,4929,Retirement,731650.23
5853,278,Savings,195492.73
5854,1898,Retirement,972090.75
5855,1765,Retirement,917724.23
5856,3435,Retirement,657134.67
5857,1681,Brokerage,274358.33
5858,823,Retirement,46544.88
5859,4615,Brokerage,797345.29
5860,2174,Savings,728642.03
5861,583,Retirement,
5862,1774,Savings,74839.52
5863,2057,Brokerage,92049.76
5864,3281,Savings,975344.26
5865,4738,Brokerage,
5866,681,Savings,48513.09
5867,2553,Brokerage,899059.53
5868,1324,Savings,151371.61
5869,4603,Retirement,853362.58
5870,976,Retirement,916062.65
5871,271,Brokerage,964851.56
5872,4934,Savings,247201.36
5873,1183,Savings,954818.33
5874,1644,Retirement,502442.19
5875,2697,Retirement,553963.71
5876,1278,Savings,210320.34
5877,1618,Savings,426041.64
5878,3917,Brokerage,984385.5
5879,788,Retirement,837496.1
5880,4848,Savings,206203.49
5881,4453,Retirement,59701.92
5882,2654,Retirement,99783.16
5883,708,Retirement,116890.12
5884,1108,Brokerage,98663.3
5885,2535,Savings,996362.42
5886,2486,Retirement,669337.9
5887,36,Savings,970678.79
5888,4267,Brokerage,803201.26
5889,724,Retirement,92923.62
5890,1086,Brokerage,459917.19
5891,2451,Retirement,137580.72
5892,3970,Brokerage,
5893,4978,Savings,969783.06
5894,3903,Brokerage,369133.89
5895,3118,Retirement,860326.11
5896,1537,Brokerage,72675.85
5897,4540,Savings,38471.72
5898,4091,Retirement,615051.53
5899,911,Brokerage,985887.55
5900,1001,Brokerage,998757.09
5901,1388,Savings,641774.08
5902,975,Retirement,284674.93
5903,393,Savings,710276.51
5904,676,Retirement,218577.19
5905,422,Retirement,597215.16
5906,3550,Brokerage,186360.56
5907,545,Retirement,548319.64
5908,2822,Retirement,168053.48
5909,2648,Savings,757902.26
5910,4071,Brokerage,312575.99
5911,615,Savings,139791.75
5912,2977,Retirement,487072.24
5913,533,Brokerage,467078.14
5914,4447,Brokerage,705081.87
5915,2261,Brokerage,526186.11
5916,2941,Retirement,391036.31
5917,2313,Brokerage,570642.87
5918,4898,Savings,981180.49
5919,251,Retirement,106860.93
5920,2792,Retirement,451966.28
5921,3293,Savings,
5922,4136,Retirement,886626.19
5923,1510,Retirement,638513.38
5924,708,Retirement,156906.25
5925,3312,Savings,760661.22
5926,2963,Retirement,367591.37
5927,2122,Retirement,874090.78
5928,3903,Savings,663673.5
5929,680,Retirement,859162.4
5930,2249,Savings,838993.39
5931,42,Retirement,509734.78
5932,3449,Savings,261416.33
5933,4194,Retirement,778251.31
5934,841,Savings,4426.96
5935,3374,Retirement,541953.88
5936,484,Brokerage,272671.39
5937,822,Retirement,136440.03
5938,1153,Savings,472240.67
5939,1381,Savings,502000.7
5940,912,Savings,351823.18
5941,1322,Savings,230139.1
5942,4524,Savings,181800.31
5943,4556,Savings,284624.59
5944,4392,Retirement,471571.41
5945,1275,Brokerage,193412.16
5946,4965,Brokerage,595899.98
5947,262,Savings,273646.62
5948,320,Brokerage,751558.01
5949,2196,Retirement,605734.21
5950,949,Savings,373652.69
5951,834,Brokerage,116345.75
5952,2018,Retirement,667346.83
5953,2576,Savings,319365.74
5954,3630,Savings,165567.25
5955,4347,Brokerage,132120.75
5956,63,Retirement,289979.03
5957,2945,Retirement,556968.02
5958,336,Brokerage,759411.7
5959,4295,Savings,30181.44
5960,4428,Savings,851635.82
5961,195,Retirement,
5962,2357,Brokerage,943279.03
5963,1988,Retirement,78124.1
5964,2728,Savings,786856.69
5965,4183,Savings,929905.08
5966,2152,Retirement,470061.45
5967,3359,Retirement,288549.2
5968,1056,Brokerage,37376.24
5969,697,Brokerage,510429.45
5970,4551,Brokerage,224049.38
5971,3159,Savings,756252.73
5972,4078,Brokerage,642832.93
5973,205,Brokerage,995391.39
5974,3807,Brokerage,585597.64
5975,946,Brokerage,146763.06
5976,1818,Brokerage,620944.53
5977,3643,Retirement,931231.91
5978,1963,Brokerage,403094.96
5979,4717,Savings,319617.56
5980,2720,Brokerage,323839.73
5981,2822,Retirement,784463.59
5982,4853,Brokerage,306755.0
5983,171,Brokerage,759800.92
5984,1529,Brokerage,894897.97
5985,6,Retirement,603140.09
5986,3522,Brokerage,637995.14
5987,2442,Retirement,893969.25
5988,4259,Brokerage,801201.63
5989,3516,Savings,377884.92
5990,398,Retirement,332227.9
5991,3766,Savings,234294.69
5992,2240,Retirement,444608.12
5993,355,Savings,399674.12
5994,1179,Retirement,414960.12
5995,1825,Retirement,664218.27
5996,567,Retirement,588158.14
5997,4521,Savings,140873.4
5998,1802,Brokerage,21475.19
5999,2297,Savings,479431.72
6000,3265,Brokerage,614166.83
6001,3259,Retirement,270083.9
6002,3767,Retirement,859821.59
6003,1478,Retirement,802904.66
6004,75,Brokerage,282702.21
6005,1509,Savings,744202.69
6006,2053,Savings,213379.27
6007,4197,Savings,767025.56
6008,2244,Savings,454914.83
6009,1033,Retirement,111500.33
6010,2712,Retirement,247353.92
6011,3264,Brokerage,108904.35
6012,4380,Retirement,316009.96
6013,2309,Brokerage,928238.38
6014,3148,Savings,834262.26
6015,4613,Retirement,15931.36
6016,2274,Savings,369553.69
6017,504,Savings,996752.64
6018,1745,Savings,657501.81
6019,2769,Brokerage,600183.98
6020,2940,Savings,930986.56
6021,677,Retirement,640395.9
6022,1142,Brokerage,387488.0
6023,378,Retirement,21235.55
6024,1146,Brokerage,435648.27
6025,1506,Brokerage,617619.39
6026,743,Retirement,158773.7
6027,3977,Retirement,951327.2
6028,4918,Savings,829391.08
6029,217,Retirement,87925.85
6030,3802,Brokerage,927683.57
6031,1449,Savings,359823.42
6032,1973,Brokerage,176916.84
6033,3327,Retirement,604519.49
6034,3890,Savings,396818.87
6035,1034,Retirement,751772.74
6036,1765,Savings,839162.52
6037,4804,Savings,500611.56
6038,2475,Brokerage,780454.79
6039,2936,Savings,185761.61
6040,370,Retirement,96124.45
6041,4793,Savings,107136.66
6042,1961,Brokerage,244275.13
6043,3062,Brokerage,226467.23
6044,4950,Retirement,85667.87
6045,507,Savings,59076.69
6046,178,Savings,709024.44
6047,2799,Retirement,100350.57
6048,1198,Savings,841844.66
6049,3085,Brokerage,718223.68
6050,2301,Brokerage,492737.18
6051,4212,Brokerage,369097.75
6052,4913,Retirement,3454.91
6053,3683,Brokerage,997503.4
6054,1169,Savings,
6055,2820,Brokerage,803997.63
6056,1780,Savings,743156.94
6057,679,Retirement,651238.68
6058,3840,Retirement,916132.98
6059,4379,Savings,285578.96
6060,3088,Retirement,441651.05
6061,2359,Savings,444493.95
6062,969,Brokerage,296412.63
6063,2890,Savings,678001.48
6064,856,Savings,670409.93
6065,4088,Retirement,969227.27
6066,3507,Retirement,
6067,1449,Brokerage,471460.47
6068,3425,Savings,125896.59
6069,4715,Savings,554220.55
6070,2631,Retirement,547892.54
6071,3333,Brokerage,75104.92
6072,491,Savings,132913.38
6073,568,Brokerage,114763.31
6074,3920,Brokerage,547547.37
6075,3620,Savings,386995.63
6076,3915,Brokerage,428150.43
6077,2747,Savings,136347.8
6078,1626,Brokerage,486808.1
6079,4417,Retirement,586187.94
6080,587,Savings,379172.25
6081,4234,Brokerage,285199.4
6082,4200,Retirement,414670.98
6083,4080,Savings,84043.29
6084,1248,Brokerage,312257.47
6085,177,Savings,29889.09
6086,2006,Retirement,830347.91
6087,2013,Brokerage,752589.14
6088,4626,Brokerage,149354.15
6089,1994,Brokerage,697594.13
6090,1698,Savings,260393.44
6091,2823,Brokerage,659046.88
6092,4115,Retirement,380609.43
6093,1710,Savings,970927.89
6094,4386,Brokerage,258596.85
6095,4022,Brokerage,554190.46
6096,4071,Retirement,
6097,587,Retirement,895621.26
6098,4291,Savings,42202.88
6099,806,Retirement,667631.64
6100,249,Retirement,804024.63
6101,1341,Brokerage,428542.32
6102,2399,Savings,431651.5
6103,1805,Retirement,64550.05
6104,1184,Retirement,183895.62
