transaction_id,investment_id,transaction_type,transaction_date,quantity,transaction_price
83678,494,Buy,2015-02-22,85,781.27
83679,5306,Sell,2017-01-13,187,1255.97
83680,16175,Buy,2018-07-08,55,575.4
83681,15717,Buy,2018-02-26,309,
83682,3596,Buy,2023-07-21,92,1304.25
83683,14748,Buy,2017-06-01,56,232.67
83684,6029,Sell,2015-06-29,130,299.86
83685,18033,Sell,2015-10-11,415,399.06
83686,16174,Buy,2018-08-08,487,328.5
83687,7537,Buy,2015-10-25,259,1302.39
83688,8199,Sell,2014-01-23,358,788.69
83689,12925,Buy,2014-09-21,217,271.97
83690,12395,Sell,2024-03-22,450,728.74
83691,1523,Sell,2019-11-15,438,889.71
83692,1121,Sell,2021-12-03,79,902.66
83693,11507,Buy,2023-01-08,255,889.2
83694,10148,Sell,2016-09-16,110,1291.47
83695,11470,Buy,2023-11-17,448,645.89
83696,13687,Buy,2018-07-21,318,742.82
83697,11522,Sell,2015-07-07,195,1491.94
83698,2310,Sell,2024-07-19,216,1244.71
83699,18272,Sell,2024-04-12,358,660.95
83700,13827,Sell,2021-12-22,349,676.55
83701,19298,Buy,2020-11-25,127,784.95
83702,5602,Buy,2019-06-01,205,1283.7
83703,13366,Buy,2018-01-01,100,270.62
83704,9831,Buy,2014-11-24,392,1179.88
83705,7836,Buy,2018-06-11,477,419.2
83706,7829,Buy,2022-12-02,4,1337.03
83707,13703,Sell,2016-10-14,277,1206.91
83708,1839,Sell,2021-09-25,279,294.79
83709,16859,Buy,2016-04-30,128,1007.78
83710,5331,Sell,2015-07-11,209,1099.96
83711,3091,Buy,2019-09-24,499,690.5
83712,7465,Sell,2019-12-08,15,144.96
83713,15087,Sell,2014-10-19,11,1494.89
83714,12714,Sell,2017-03-26,8,318.15
83715,10716,Sell,2024-01-16,308,726.82
83716,11848,Buy,2024-11-06,404,1259.36
83717,2144,Buy,2021-05-16,407,1435.43
83718,15845,Buy,2022-07-23,393,734.57
83719,14304,Sell,2014-06-18,244,1323.92
83720,17143,Buy,2016-02-08,222,777.17
83721,7402,Buy,2015-03-12,151,205.22
83722,7443,Sell,2020-12-17,275,1240.05
83723,636,Buy,2023-06-15,347,1469.19
83724,12761,Sell,2016-07-01,458,926.8
83725,8615,Sell,2015-04-17,8,
83726,7088,Buy,2023-03-13,496,346.27
83727,9392,Sell,2021-09-22,105,1124.31
83728,6969,Sell,2018-04-29,202,1435.86
83729,13813,Sell,2014-08-14,39,1124.72
83730,9515,Buy,2020-08-13,301,542.36
83731,6490,Sell,2018-05-21,383,1105.89
83732,14187,Buy,2023-09-04,75,1132.12
83733,13784,Buy,2016-08-17,255,543.77
83734,8879,Sell,2016-11-14,344,994.68
83735,8972,Buy,2014-09-01,394,743.86
83736,16019,Sell,2021-09-05,483,589.71
83737,16617,Buy,2018-03-22,117,770.99
83738,7867,Sell,2020-05-09,51,965.23
83739,5075,Buy,2024-10-01,354,1016.21
83740,4245,Sell,2020-04-18,259,1114.71
83741,4519,Sell,2020-09-07,110,703.83
83742,11365,Sell,2016-03-03,488,1259.92
83743,15880,Sell,2014-08-23,119,1076.81
83744,19967,Sell,2016-03-26,134,998.99
83745,4081,Buy,2016-02-27,352,1426.02
83746,11199,Buy,2023-12-19,154,484.51
83747,8977,Buy,2018-04-15,160,501.93
83748,4708,Sell,2023-10-22,140,610.92
83749,178,Buy,2018-10-20,480,1411.11
83750,11367,Sell,2020-04-18,490,434.76
83751,16334,Buy,2015-08-19,43,82.42
83752,11011,Sell,2017-04-17,189,1180.85
83753,8273,Sell,2024-10-03,444,421.3
83754,18889,Sell,2015-03-18,192,299.51
83755,9101,Buy,2024-03-14,153,767.91
83756,11181,Buy,2023-03-25,284,232.66
83757,3883,Buy,2023-11-12,289,1237.3
83758,5635,Buy,2018-09-02,331,830.57
83759,6539,Sell,2024-11-05,325,1213.99
83760,12100,Buy,2022-12-12,251,158.3
83761,9354,Buy,2019-04-05,171,90.73
83762,15029,Sell,2022-03-10,84,903.37
83763,2646,Sell,2024-09-06,20,1292.87
83764,5740,Sell,2014-09-19,27,365.99
83765,15934,Sell,2022-01-02,248,46.3
83766,12057,Buy,2015-02-11,473,667.1
83767,500,Buy,2022-06-04,318,1109.95
83768,11990,Buy,2018-02-03,120,970.3
83769,18916,Sell,2014-04-24,367,903.72
83770,16474,Buy,2017-02-09,8,157.08
83771,18832,Buy,2015-06-18,431,95.3
83772,8974,Sell,2020-01-24,195,280.28
83773,4525,Buy,2020-11-15,127,181.86
83774,4407,Buy,2014-07-06,288,488.0
83775,19311,Buy,2015-10-11,29,793.0
83776,16552,Buy,2017-06-27,359,1463.79
83777,769,Sell,2023-12-28,23,1197.0
83778,6399,Sell,2024-01-16,232,695.75
83779,8848,Sell,2018-05-05,317,457.83
83780,17480,Buy,2022-01-14,365,1247.58
83781,15735,Buy,2020-11-17,458,779.2
83782,4838,Buy,2019-10-03,461,1432.76
83783,9821,Sell,2024-05-15,41,1477.98
83784,10929,Buy,2022-09-03,21,803.43
83785,7870,Buy,2018-09-27,68,18.62
83786,9139,Sell,2019-12-17,22,978.23
83787,4811,Sell,2021-11-03,311,1053.38
83788,14395,Buy,2020-10-26,245,1223.27
83789,15114,Sell,2016-09-24,234,
83790,18190,Buy,2015-02-25,62,352.24
83791,14620,Sell,2024-08-26,216,23.33
83792,2585,Sell,2014-09-28,228,502.78
83793,18321,Buy,2019-05-11,440,1041.6
83794,19001,Buy,2016-09-12,19,1471.7
83795,1926,Buy,2014-07-10,378,444.48
83796,8772,Sell,2021-05-14,28,554.78
83797,4040,Buy,2023-02-14,236,194.0
83798,7739,Buy,2016-01-18,145,407.65
83799,14932,Buy,2014-03-23,383,769.24
83800,10647,Sell,2021-02-14,352,41.31
83801,13834,Sell,2024-01-12,223,939.23
83802,15556,Sell,2021-03-01,69,617.84
83803,19663,Buy,2015-10-05,145,1144.23
83804,9748,Sell,2017-04-25,76,464.62
83805,7526,Sell,2023-05-11,465,1038.53
83806,365,Sell,2021-07-09,188,129.47
83807,7544,Sell,2018-02-25,367,215.04
83808,16606,Buy,2018-11-18,391,1309.14
83809,5227,Buy,2017-10-30,111,996.7
83810,1436,Buy,2019-07-04,169,
83811,1068,Sell,2022-02-25,195,1161.04
83812,6611,Buy,2015-04-27,152,488.89
83813,19727,Sell,2015-07-31,391,230.94
83814,14043,Sell,2014-05-09,233,1320.9
83815,7573,Sell,2016-02-16,48,1073.26
83816,18645,Sell,2017-11-21,351,517.7
83817,11336,Sell,2019-04-23,147,67.0
83818,6332,Sell,2021-06-15,277,1295.28
83819,8856,Buy,2021-10-16,134,249.05
83820,517,Sell,2014-11-06,463,731.06
83821,3632,Buy,2018-10-10,435,571.51
83822,18707,Sell,2021-12-29,142,138.74
83823,6398,Buy,2016-04-22,170,135.28
83824,4781,Sell,2023-09-25,61,656.25
83825,15698,Buy,2014-11-09,14,1377.99
83826,7067,Sell,2016-10-11,415,410.77
83827,19114,Buy,2017-04-15,12,73.2
83828,10537,Buy,2022-10-26,203,1320.09
83829,17704,Buy,2023-03-25,317,723.73
83830,7856,Buy,2015-08-25,3,1299.45
83831,17331,Buy,2017-09-07,57,
83832,2692,Buy,2023-08-22,118,463.04
83833,4325,Buy,2017-09-04,332,1372.93
83834,11057,Buy,2021-07-30,193,1276.29
83835,13029,Buy,2016-04-10,396,670.1
83836,19054,Buy,2023-08-11,466,
83837,2538,Sell,2024-03-15,324,1356.59
83838,14497,Buy,2023-04-06,5,1310.78
83839,9444,Buy,2015-12-21,370,686.51
83840,8126,Sell,2023-06-28,186,1297.52
83841,4679,Buy,2022-05-07,373,343.88
83842,4776,Sell,2020-09-09,225,1367.02
83843,11990,Buy,2018-03-31,185,492.66
83844,11530,Sell,2016-10-30,374,22.49
83845,7962,Buy,2016-07-14,10,904.67
83846,1735,Buy,2015-09-20,271,19.91
83847,8263,Sell,2014-11-07,276,924.78
83848,1521,Sell,2022-12-05,136,133.99
83849,13718,Sell,2015-06-30,217,485.95
83850,9699,Buy,2018-09-28,441,517.74
83851,3496,Buy,2018-06-19,394,733.84
83852,11340,Sell,2014-10-06,261,
83853,16927,Sell,2024-02-15,105,1021.45
83854,4163,Sell,2017-08-22,331,1187.49
83855,7741,Buy,2014-05-17,302,581.26
83856,14966,Buy,2021-01-08,340,26.61
83857,3489,Sell,2023-09-08,362,520.9
83858,17428,Buy,2018-08-18,330,289.78
83859,1843,Buy,2023-04-10,465,1115.34
83860,16168,Buy,2016-12-13,350,462.0
83861,7858,Buy,2022-03-19,215,1421.38
83862,2301,Sell,2016-03-15,445,382.92
83863,6974,Sell,2015-05-22,89,1204.87
83864,5384,Buy,2018-05-04,317,758.61
83865,16277,Buy,2022-08-15,95,259.78
83866,9173,Buy,2018-11-19,253,819.89
83867,12712,Buy,2020-08-07,284,1264.55
83868,15664,Sell,2018-02-04,178,926.1
83869,15963,Sell,2018-12-21,345,1095.19
83870,18753,Sell,2020-10-07,296,875.97
83871,13801,Buy,2016-12-24,155,722.84
83872,15360,Buy,2021-09-04,186,174.71
83873,16278,Buy,2022-02-02,499,1439.7
83874,6161,Sell,2015-07-15,148,460.5
83875,7033,Buy,2018-05-03,226,441.78
83876,18703,Buy,2016-08-31,14,876.37
83877,16584,Buy,2019-12-24,350,1013.72
83878,6602,Sell,2019-02-20,283,533.14
83879,14149,Sell,2020-07-29,8,607.89
83880,19373,Buy,2018-02-22,328,407.69
83881,7016,Sell,2017-12-06,394,699.38
83882,3560,Buy,2014-11-15,157,1152.93
83883,13207,Sell,2022-06-01,402,414.3
83884,106,Sell,2016-02-28,375,1227.42
83885,7506,Buy,2022-01-07,350,1137.37
83886,1521,Sell,2017-08-15,461,619.28
83887,13602,Buy,2015-02-15,470,1127.64
83888,11587,Buy,2016-04-15,349,1455.31
83889,5784,Buy,2019-10-27,151,421.22
83890,13500,Sell,2021-05-17,487,851.22
83891,15361,Sell,2023-09-04,206,1198.53
83892,2349,Sell,2020-08-18,286,129.38
83893,18827,Buy,2020-07-22,272,1383.68
83894,4460,Buy,2015-08-14,289,1403.14
83895,1948,Buy,2018-11-11,305,870.08
83896,18391,Buy,2020-08-26,195,884.12
83897,13215,Buy,2024-04-23,444,1191.6
83898,8876,Buy,2020-01-22,450,984.43
83899,14262,Buy,2020-08-25,485,1088.16
83900,17614,Buy,2015-11-19,368,67.77
83901,14907,Sell,2018-05-21,223,363.4
83902,3911,Sell,2016-10-20,79,
83903,15912,Buy,2020-09-04,392,1112.57
83904,7703,Sell,2021-01-20,309,1190.38
83905,10579,Sell,2024-12-20,260,876.66
83906,9915,Buy,2024-10-08,450,67.05
83907,3417,Buy,2024-12-09,399,446.37
83908,15335,Buy,2015-01-19,16,838.62
83909,18382,Buy,2019-05-07,9,526.91
83910,13115,Buy,2017-11-26,328,413.47
83911,18,Sell,2017-03-16,147,429.66
83912,16839,Buy,2023-09-01,418,968.16
83913,5674,Buy,2016-11-22,388,853.32
83914,17773,Sell,2014-02-22,263,1215.29
83915,19191,Sell,2017-07-14,190,1342.46
83916,18322,Buy,2017-10-01,485,389.87
83917,9967,Sell,2014-01-29,32,1045.27
83918,11292,Buy,2014-04-09,320,1290.52
83919,18925,Sell,2024-03-07,377,1191.41
83920,6125,Buy,2023-01-26,420,699.52
83921,14028,Buy,2024-02-12,229,816.5
83922,8855,Buy,2023-02-14,109,122.03
83923,4429,Sell,2024-06-19,126,43.39
83924,11703,Buy,2017-07-01,417,501.89
83925,6041,Sell,2024-01-10,50,217.55
83926,1565,Sell,2020-11-18,378,421.24
83927,3321,Sell,2015-12-07,197,76.49
83928,10066,Buy,2019-08-19,160,1291.99
83929,12625,Sell,2022-04-07,101,553.93
83930,3543,Buy,2019-04-15,45,184.21
83931,14891,Buy,2018-12-04,123,1357.54
83932,10726,Sell,2017-10-19,288,220.9
83933,8721,Buy,2018-06-26,341,281.86
83934,19139,Sell,2016-02-28,232,1344.53
83935,13622,Buy,2023-05-22,396,330.89
83936,10069,Buy,2022-12-27,303,212.23
83937,8884,Buy,2015-08-12,232,1210.83
83938,2988,Sell,2024-12-24,197,202.02
83939,19497,Buy,2016-02-04,55,208.12
83940,15181,Buy,2022-09-04,123,719.61
83941,15347,Buy,2019-04-01,17,226.25
83942,6435,Sell,2020-10-16,283,244.98
83943,9018,Buy,2017-01-24,347,
83944,14320,Sell,2023-12-16,306,1495.33
83945,15078,Sell,2022-08-02,152,1036.21
83946,2098,Sell,2016-12-23,59,616.38
83947,13390,Buy,2014-03-29,229,455.11
83948,13781,Buy,2015-11-23,207,425.29
83949,14101,Buy,2014-11-12,101,
83950,14298,Sell,2022-05-07,229,313.16
83951,10575,Buy,2016-02-22,82,1076.44
83952,2826,Sell,2017-01-14,273,1413.36
83953,2774,Buy,2023-02-14,113,741.36
83954,18896,Sell,2021-12-01,151,914.88
83955,16875,Buy,2015-12-19,483,403.43
83956,18150,Sell,2015-05-11,302,831.07
83957,8537,Buy,2021-01-16,221,1236.18
83958,10011,Buy,2018-11-13,352,45.01
83959,2143,Buy,2023-01-13,262,416.2
83960,7387,Sell,2022-10-11,335,574.34
83961,10023,Sell,2022-04-11,380,1362.62
83962,1569,Buy,2023-05-09,404,1435.48
83963,6965,Sell,2024-04-30,333,414.34
83964,18940,Buy,2023-01-15,174,1446.34
83965,6269,Buy,2017-12-19,343,1196.78
83966,6222,Sell,2017-11-05,48,169.89
83967,4407,Sell,2024-12-27,293,716.62
83968,17361,Buy,2022-04-15,85,123.31
83969,8918,Sell,2017-11-13,295,1381.93
83970,13106,Sell,2017-02-04,437,849.47
83971,8389,Sell,2014-07-13,444,1074.65
83972,3700,Buy,2017-02-01,500,1339.35
83973,2322,Sell,2020-02-05,194,947.12
83974,4559,Buy,2017-07-29,463,89.03
83975,11689,Buy,2019-08-23,342,1421.59
83976,7879,Sell,2017-12-06,483,551.48
83977,4791,Buy,2024-06-17,196,225.14
83978,11214,Sell,2021-01-21,39,255.57
83979,15190,Sell,2019-05-16,475,1015.65
83980,6748,Buy,2018-10-14,314,1445.47
83981,6185,Sell,2014-02-09,347,1391.16
83982,3251,Sell,2016-12-15,177,1178.33
83983,16428,Sell,2021-12-12,255,405.36
83984,17229,Sell,2023-01-26,338,245.75
83985,10231,Buy,2021-01-02,136,48.0
83986,8065,Sell,2019-08-08,133,874.33
83987,3541,Sell,2021-01-30,5,1487.34
83988,17318,Buy,2014-09-16,370,1077.47
83989,5011,Buy,2022-05-28,303,972.0
83990,18887,Sell,2018-09-12,220,416.39
83991,19844,Buy,2015-04-05,6,1139.59
83992,15408,Buy,2021-02-11,107,1390.53
83993,11330,Buy,2023-02-11,151,716.38
83994,13965,Buy,2022-11-07,301,373.9
83995,10023,Sell,2015-06-12,9,1022.99
83996,986,Sell,2024-10-06,288,673.3
83997,18794,Sell,2015-04-18,144,491.82
83998,9987,Buy,2017-11-29,312,1332.05
83999,4209,Sell,2018-11-17,343,1447.98
84000,1277,Sell,2020-12-19,111,283.0
84001,2558,Sell,2023-08-02,407,1209.89
84002,10894,Sell,2022-10-23,370,1105.28
84003,9497,Sell,2018-08-31,113,686.37
84004,16020,Buy,2015-07-07,170,984.81
84005,9742,Sell,2024-07-21,145,852.9
84006,15658,Buy,2023-06-08,410,484.34
84007,2941,Sell,2019-09-26,194,472.62
84008,9173,Sell,2020-04-04,73,1149.77
84009,8405,Sell,2017-05-04,170,638.96
84010,11689,Buy,2022-12-29,307,679.79
84011,9813,Buy,2023-09-28,202,730.36
84012,15827,Buy,2017-11-23,396,860.08
84013,11417,Sell,2015-09-05,142,787.29
84014,933,Buy,2022-04-26,134,652.84
84015,8564,Sell,2019-10-30,119,208.92
84016,2335,Buy,2024-11-03,22,143.81
84017,2004,Buy,2014-12-17,261,865.4
84018,14251,Sell,2024-09-22,306,702.86
84019,1493,Buy,2014-03-22,307,405.07
84020,4230,Sell,2023-11-17,411,825.78
84021,2805,Buy,2019-09-07,43,1329.29
84022,17086,Sell,2020-12-14,33,802.33
84023,8919,Buy,2024-10-01,212,711.09
84024,12245,Buy,2015-05-01,167,1102.61
84025,1794,Sell,2018-05-24,358,1353.37
84026,6015,Buy,2023-07-06,228,1235.75
84027,14535,Sell,2023-01-26,451,1248.39
84028,8307,Sell,2014-05-16,302,438.36
84029,6651,Sell,2015-04-09,437,46.54
84030,11288,Sell,2024-01-05,43,946.58
84031,1333,Sell,2017-08-10,236,1139.13
84032,4136,Buy,2024-08-14,69,845.71
84033,2576,Sell,2018-08-27,344,249.01
84034,7162,Buy,2017-06-14,191,997.12
84035,3533,Sell,2018-12-03,116,728.44
84036,18595,Buy,2024-02-07,237,1098.45
84037,13755,Buy,2018-01-24,410,752.02
84038,12426,Buy,2023-01-13,381,546.15
84039,17354,Buy,2022-02-16,328,944.24
84040,10047,Buy,2015-05-13,278,950.03
84041,4663,Sell,2017-12-21,329,1294.05
84042,4582,Buy,2018-04-17,263,503.87
84043,14683,Sell,2019-02-02,91,1374.05
84044,18905,Buy,2018-02-11,468,35.51
84045,11713,Buy,2023-08-11,467,264.16
84046,7773,Buy,2015-12-24,49,1463.14
84047,13409,Sell,2019-10-24,96,368.97
84048,6759,Buy,2024-02-15,272,192.34
84049,18444,Sell,2017-08-11,349,1334.42
84050,6356,Sell,2020-12-13,1,26.2
84051,2092,Sell,2022-06-28,330,766.41
84052,1553,Sell,2019-12-31,396,775.37
84053,18604,Buy,2017-12-22,427,286.99
84054,19834,Buy,2020-01-07,275,443.92
84055,19355,Buy,2024-07-19,242,533.36
84056,19068,Buy,2018-06-16,348,408.19
84057,8354,Sell,2021-06-10,204,266.51
84058,16064,Sell,2019-03-12,274,244.23
84059,13013,Buy,2019-06-03,426,670.18
84060,8479,Buy,2022-02-18,177,754.83
84061,18438,Buy,2020-01-22,1,991.06
84062,6042,Sell,2017-02-08,79,184.42
84063,1993,Sell,2021-04-19,55,979.22
84064,17907,Sell,2016-09-12,328,45.71
84065,3710,Buy,2016-01-17,301,1054.33
84066,194,Buy,2024-11-14,99,178.99
84067,4298,Buy,2024-10-01,238,470.34
84068,7123,Sell,2017-04-26,283,666.27
84069,12021,Buy,2017-08-03,127,33.73
84070,14175,Buy,2023-06-08,393,655.7
84071,1941,Buy,2022-03-15,494,18.1
84072,8476,Buy,2024-08-16,142,54.06
84073,4703,Buy,2020-11-15,455,1435.45
84074,16040,Sell,2014-02-14,490,473.31
84075,5728,Sell,2016-06-12,74,427.66
84076,17246,Buy,2014-03-11,56,12.0
84077,18627,Buy,2019-03-31,345,346.64
84078,18187,Sell,2015-12-21,63,845.23
84079,7156,Sell,2019-07-01,347,
84080,7441,Sell,2019-09-20,25,897.96
84081,16937,Buy,2024-12-04,356,1463.46
84082,10,Buy,2022-12-02,415,1263.71
84083,2426,Sell,2018-03-26,487,1131.46
84084,19039,Sell,2014-11-20,176,372.48
84085,1386,Sell,2015-11-28,239,559.06
84086,16591,Buy,2024-03-22,280,69.78
84087,10444,Buy,2015-08-24,44,992.88
84088,4848,Buy,2021-01-10,334,1496.36
84089,4177,Sell,2019-01-17,50,1333.61
84090,5008,Sell,2021-06-10,136,1274.1
84091,3776,Buy,2017-10-29,154,1001.84
84092,10733,Sell,2016-02-16,432,1042.28
84093,798,Sell,2017-02-18,173,219.06
84094,15507,Sell,2015-02-03,148,1325.75
84095,3925,Sell,2016-07-19,234,356.35
84096,14648,Sell,2023-01-31,383,1421.04
84097,2118,Buy,2018-03-26,15,899.98
84098,5013,Sell,2017-10-16,381,1104.28
84099,7874,Buy,2015-05-17,296,460.75
84100,11216,Sell,2014-01-08,255,441.5
84101,6996,Sell,2024-06-03,316,751.3
84102,10149,Sell,2014-11-04,290,535.27
84103,18329,Sell,2020-09-21,408,792.41
84104,1962,Sell,2024-01-03,349,198.68
84105,15901,Sell,2016-07-09,189,1059.36
84106,3518,Sell,2023-12-23,78,609.32
84107,4402,Buy,2019-05-07,334,458.15
84108,825,Sell,2015-12-24,204,1234.85
84109,15899,Sell,2016-05-21,67,51.9
84110,18024,Buy,2024-11-09,409,711.12
84111,14967,Buy,2018-08-04,155,72.17
84112,9403,Buy,2024-05-18,373,1497.87
84113,11923,Buy,2014-03-22,62,555.15
84114,4865,Sell,2024-02-02,30,408.06
84115,17323,Buy,2017-01-10,346,1187.09
84116,17745,Buy,2024-10-09,455,185.63
84117,6673,Buy,2015-02-27,213,278.09
84118,11654,Buy,2022-11-21,158,479.65
84119,701,Buy,2024-04-19,435,511.49
84120,9501,Buy,2014-09-21,322,1121.5
84121,1695,Sell,2015-01-21,366,258.59
84122,14735,Sell,2014-06-28,248,1006.68
84123,4434,Buy,2023-12-02,177,1343.97
84124,15725,Buy,2015-02-20,367,868.97
84125,6874,Buy,2018-03-03,113,1254.71
84126,12386,Buy,2016-03-15,277,1361.87
84127,5988,Sell,2020-05-05,472,
84128,1864,Sell,2017-04-02,96,1026.0
84129,19357,Sell,2015-04-04,402,
84130,18923,Sell,2015-10-05,394,842.28
84131,1503,Sell,2016-07-16,298,257.68
84132,13185,Sell,2024-01-05,480,40.24
84133,1503,Sell,2014-10-31,379,684.37
84134,8555,Sell,2018-05-09,167,436.46
84135,16583,Buy,2021-11-17,40,443.04
84136,14952,Buy,2016-11-18,312,1435.92
84137,16938,Buy,2021-11-27,143,346.07
84138,14147,Sell,2014-03-22,474,1148.61
84139,569,Sell,2014-03-24,375,1464.47
84140,16931,Buy,2018-01-21,3,843.14
84141,14080,Sell,2015-10-05,79,520.23
84142,9278,Sell,2022-08-17,209,373.52
84143,8779,Sell,2020-02-01,228,814.38
84144,16046,Sell,2015-04-01,224,479.46
84145,6011,Buy,2017-04-07,425,1331.76
84146,9479,Buy,2016-11-30,195,1406.81
84147,1476,Buy,2020-03-09,434,74.85
84148,10827,Sell,2014-06-12,248,372.72
84149,5919,Sell,2020-03-04,348,81.87
84150,18205,Sell,2018-02-11,438,478.43
84151,10991,Sell,2014-07-13,91,915.57
84152,1669,Buy,2017-09-30,14,191.21
84153,18549,Buy,2018-05-22,64,1221.05
84154,13063,Sell,2020-11-11,315,1092.75
84155,16512,Buy,2019-09-21,172,1111.96
84156,14530,Sell,2022-09-20,228,44.2
84157,11529,Sell,2019-06-14,217,1229.99
84158,2538,Buy,2020-03-14,176,1497.23
84159,7079,Sell,2020-02-29,311,818.99
84160,13921,Sell,2014-05-27,8,237.32
84161,5769,Sell,2017-01-18,285,869.42
84162,14930,Sell,2018-10-21,274,
84163,5904,Sell,2017-12-19,296,377.87
84164,5728,Buy,2021-05-29,18,
84165,5732,Sell,2014-07-26,204,123.31
84166,3447,Sell,2019-03-29,165,
84167,15615,Buy,2015-09-27,195,1276.72
84168,11491,Buy,2015-09-24,485,174.64
84169,2367,Sell,2014-07-27,9,828.91
84170,2260,Sell,2018-03-03,159,147.22
84171,12655,Sell,2021-07-11,359,1188.04
84172,15479,Buy,2018-04-19,352,1173.42
84173,5795,Sell,2014-09-14,340,793.84
84174,7961,Sell,2023-07-26,471,300.21
84175,5033,Sell,2021-04-13,87,854.43
84176,7828,Sell,2014-11-03,418,304.55
84177,5456,Sell,2014-10-29,214,386.5
84178,12464,Sell,2019-01-13,488,893.43
84179,6834,Sell,2024-10-25,110,1032.3
84180,2876,Buy,2019-07-19,146,461.88
84181,8415,Sell,2016-02-05,106,341.52
84182,12296,Sell,2016-05-09,397,800.53
84183,3988,Sell,2020-07-31,483,1261.3
84184,476,Buy,2021-03-08,133,1369.5
84185,10557,Buy,2018-07-21,273,1160.44
84186,15905,Sell,2024-02-15,437,1103.69
84187,9485,Buy,2022-03-05,477,39.26
84188,11118,Sell,2023-06-12,241,1058.62
84189,4318,Sell,2018-08-19,317,140.6
84190,12307,Buy,2019-03-04,410,287.1
84191,11363,Buy,2017-10-09,285,1418.15
84192,2932,Buy,2022-03-18,447,978.59
84193,16903,Sell,2020-07-13,3,730.22
84194,17743,Sell,2015-12-23,443,683.34
84195,3212,Buy,2014-08-07,425,686.93
84196,9770,Sell,2023-11-19,489,1461.47
84197,11931,Sell,2016-07-13,112,291.77
84198,17463,Buy,2020-03-08,267,1158.97
84199,8824,Buy,2023-08-27,223,101.0
84200,2169,Sell,2018-09-25,480,211.5
84201,14032,Sell,2018-11-12,32,1303.64
84202,18188,Buy,2020-05-02,155,244.0
84203,4402,Buy,2016-09-01,317,695.26
84204,15227,Sell,2023-01-24,252,626.03
84205,9386,Buy,2021-07-17,134,1178.81
84206,3468,Sell,2023-12-27,183,730.47
84207,8485,Sell,2024-11-14,299,207.96
84208,2167,Buy,2015-11-06,77,1242.51
84209,10838,Buy,2018-07-30,327,1036.5
84210,6546,Sell,2022-11-22,343,1048.44
84211,8355,Buy,2022-10-21,131,481.33
84212,2807,Buy,2015-03-26,495,979.68
84213,12448,Sell,2017-07-17,490,1313.13
84214,19288,Sell,2019-01-26,465,521.18
84215,8601,Buy,2015-08-07,407,1499.72
84216,2134,Sell,2020-05-10,491,644.45
84217,10038,Sell,2022-04-14,386,1047.32
84218,7197,Buy,2024-02-03,425,1442.38
84219,1358,Sell,2015-09-20,488,1225.45
84220,13378,Buy,2024-06-03,295,577.25
84221,15329,Sell,2016-05-18,93,1009.42
84222,8205,Sell,2024-01-18,443,1434.69
84223,4774,Buy,2015-05-14,6,1352.49
84224,10911,Sell,2016-12-24,497,1405.25
84225,8067,Buy,2021-03-14,317,729.91
84226,13571,Sell,2023-06-19,379,1341.28
84227,4556,Buy,2018-07-25,400,736.25
84228,4467,Sell,2022-05-02,173,1284.97
84229,53,Sell,2015-11-15,31,
84230,12030,Buy,2020-08-04,374,888.76
84231,9321,Buy,2024-09-25,18,911.14
84232,2037,Sell,2022-05-11,17,95.1
84233,13279,Buy,2015-10-07,327,747.79
84234,9416,Buy,2015-04-03,53,412.5
84235,8238,Sell,2014-08-26,104,1317.31
84236,18340,Sell,2014-09-10,51,672.22
84237,1167,Sell,2021-09-05,20,442.52
84238,3381,Buy,2024-06-19,432,1151.3
84239,11297,Sell,2023-07-20,470,1407.5
84240,15715,Buy,2020-01-18,278,1079.33
84241,17696,Sell,2015-04-22,424,552.06
84242,18930,Sell,2023-10-20,93,
84243,15142,Sell,2017-01-11,346,823.67
84244,5389,Buy,2024-12-02,309,821.59
84245,2700,Sell,2015-10-07,459,1277.16
84246,19800,Buy,2023-02-21,12,279.78
84247,1303,Buy,2014-12-31,153,135.23
84248,7858,Sell,2018-07-29,358,497.84
84249,11889,Buy,2018-01-23,387,574.65
84250,9687,Sell,2023-11-15,129,538.22
84251,10888,Buy,2024-01-23,253,1412.5
84252,10910,Buy,2021-06-01,279,603.84
84253,8888,Buy,2023-12-01,427,1396.8
84254,3996,Sell,2016-09-03,1,81.72
84255,11887,Buy,2024-09-30,292,965.74
84256,13412,Buy,2022-04-30,393,219.8
84257,14077,Buy,2016-01-10,113,1263.75
84258,17294,Sell,2021-08-02,410,675.0
84259,9186,Buy,2021-05-31,341,1254.65
84260,13838,Buy,2023-11-05,199,1239.99
84261,14666,Buy,2017-05-09,166,741.46
84262,15654,Buy,2018-05-16,150,665.13
84263,8060,Buy,2017-09-10,195,830.23
84264,9664,Sell,2015-11-29,395,367.1
84265,11968,Buy,2022-02-20,384,1479.73
84266,4826,Sell,2020-04-07,236,439.07
84267,9363,Buy,2016-06-04,148,483.01
84268,841,Sell,2017-10-27,53,269.58
84269,137,Sell,2014-07-18,482,1002.41
84270,8713,Buy,2017-06-03,419,1083.47
84271,17991,Sell,2020-04-24,5,728.05
84272,6760,Sell,2016-08-11,463,1339.55
84273,16750,Buy,2021-01-31,476,497.98
84274,10328,Sell,2014-02-20,158,774.08
84275,4130,Buy,2017-03-01,154,825.34
84276,12802,Sell,2018-08-28,183,1436.16
84277,7224,Buy,2022-07-27,163,282.53
84278,165,Sell,2021-04-30,30,74.51
